Genotype,Animal_ID,Test_Number,genotype,age,L_vs_R,Drag_step_number_(out_of_10),Max_speed,Shoulder_sh,Shoulder_rho,Shoulder_L,Shoulder_v,Iliac_Crest_L,Knee_sh,Knee_v,Elbow_Angle_Ravg,Elbow_Angle_min,Elbow_Angle_Rmin,Hip_Angle_Ravg,Hip_Angle_Max,Hip_Angle_std,Hip_Angle_Rmax,Ankle_Angle_std,Angle_Rmin,Angle_Ravg,wrist_step_length,wrist_step_height,wrist_trajectory_length,wrist_velocity_mean,wrist_velocity_std,elbow_step_length,elbow_step_height,elbow_trajectory_length,elbow_velocity_mean,elbow_velocity_std,shoulder_step_length,shoulder_velocity_std,thoracic_spine_step_length,thoracic_spine_step_height,thoracic_spine_trajectory_length,thoracic_spine_velocity_mean,thoracic_spine_velocity_std,iliac_crest_step_length,iliac_crest_step_height,iliac_crest_velocity_mean,iliac_crestt_velocity_std,hip_step_length,hip_step_height,hip_trajectory_length,hip_velocity_mean,hip_velocity_std,knee_step_length,knee_trajectory_length,knee_velocity_std,ankle_step_length,ankle_step_height,ankle_trajectory_length,ankle_velocity_mean,ankle_velocity_std,foot_step_length,foot_step_height,foot_trajectory_length,foot_velocity_mean,foot_velocity_std,elbow_angle_max,elbow_angle_mean,elbow_angle_std,elbow_anuglar_velocity_mean,elbow_angular_velocity_std,shoulder_angle_max,shoulder_angle_min,shoulder_angle_mean,shoulder_angle_std,shoulder_anuglar_velocity_mean,shoulder_angular_velocity_std,hip_angle_min,hip_angle_mean,hip_anuglar_velocity_mean,hip_angular_velocity_std,kne_angle_max,knee_angle_min,knee_angle_mean,knee_angle_std,knee_anuglar_velocity_mean,knee_angular_velocity_std,ankle_angle_max,ankle_angle_min,ankle_angle_mean,ankle_anuglar_velocity_mean,ankle_angular_velocity_std,
4mon_J20,812,1,20,4,'right',3.00,9,0.55722534,7.766740116,2.174687233,7.015120105,2.607738508,0.92466521,10.9219709,99.23837839,64.79047679,22.61029385,79.10374541,89.41875624,4.774525819,79.10374541,20.33399955,32.45148288,54.74222084,3.75474929,0.63926479,7.396573125,23.8599133,8.680152604,1.758111,0.70529801,3.446050685,11.11629253,3.192078505,0.95221329,2.160068524,0.88295841,0.46634793,2.105968847,6.793447895,2.286041325,0.88973236,0.7734747,8.99220175,4.558996103,0.77576924,0.71944773,2.49515445,8.603980862,3.641629044,1.24047422,3.167371561,5.129976066,2.23384046,1.13093737,5.082527989,17.52595858,8.091367639,3.21540785,0.7266418,6.641011835,22.90004081,9.578798652,135.6934138,99.23837839,22.61029385,460.6815672,418.3666501,90.49668171,48.59577637,61.89579668,13.83476662,270.5754364,212.0855474,73.86418909,79.10374541,106.878432,87.80060278,95.18476892,44.32836952,63.81883643,14.09153874,336.8615726,289.8149422,100.2437082,32.45148288,54.74222084,577.4864135,453.2061451,
4mon_J20,812,2,20,4,'right',3.00,9,0.34584713,4.480073942,1.612826619,5.760095068,2.481188561,0.84095991,8.190209627,95.30337733,62.60437513,25.20130039,80.24876794,89.90413686,5.544274901,80.24876794,15.74254372,33.03639182,60.86991425,2.9426651,0.5948503,6.381901054,22.79250376,9.841818849,1.03423786,0.80981183,2.886598053,10.30927876,4.401094286,0.29173565,2.397573861,0.44971084,0.8543005,2.417258003,8.633064296,3.3642084,1.653687,0.65098381,7.518753216,2.658031245,1.55832815,0.64221072,2.140602693,6.486674827,1.689908634,1.7108078,2.702769177,3.451471963,2.4439373,1.11153013,4.767081663,14.44570201,5.924880309,3.5349083,0.58492562,5.998095652,18.17604743,4.030640857,135.1542471,95.30337733,25.20130039,552.5916561,453.1582549,92.79099751,57.82794646,70.30278018,12.48738698,264.7819063,220.2601388,72.30681693,80.24876794,90.33118624,55.28026784,97.6928005,48.28296892,67.48735426,15.87444141,275.2924732,165.5210926,91.48654719,33.03639182,60.86991425,372.373161,304.9263221,
4mon_J20,812,3,20,4,'right',3.00,9,0.50713897,8.983467529,3.503552336,10.61682526,2.645987875,0.77625221,11.60953901,102.7088761,67.98411348,25.75576903,82.01653607,88.85790083,3.731489675,82.01653607,15.8238349,30.09754926,53.02999727,4.54251718,0.64901941,8.715396778,26.41029327,14.59680983,2.68366719,0.81172317,4.957992967,15.02422111,9.103801202,1.9642086,6.467330772,1.95470428,0.55313861,3.528154033,10.69137586,7.683756365,1.47911692,0.67991042,11.50429511,6.127378302,1.56807804,0.48969007,2.641620586,11.48530689,6.835606553,1.55550527,2.670193971,6.039349242,2.218431,1.22636384,4.558049281,19.81760557,4.784892978,2.58979225,0.81479203,4.747918138,20.64312234,8.402546981,142.6062883,102.7088761,25.75576903,489.0129562,473.9550673,95.96667766,50.6289536,64.16786007,13.91200575,283.2859903,331.1571292,77.94907873,82.01653607,99.06771367,82.45879795,95.86466033,49.33235449,67.82130254,14.95376303,398.1746034,307.6535776,87.16503482,30.09754926,53.02999727,664.1715381,463.664542,
4mon_J20,812,4,20,4,'right',3.00,9,0.44366699,8.37713927,2.596913174,8.37713927,2.876655175,0.85044027,10.23403293,96.57019882,60.9596547,25.40597891,83.11354069,91.72342765,4.656526559,83.11354069,16.41055822,33.43551809,63.24248566,2.43281079,0.49006058,5.659957065,18.25792601,10.97642711,1.013134,0.87780302,3.192260123,10.2976133,4.386901597,1.32192421,3.936233806,1.4837594,0.76600134,2.935674787,9.469918666,4.951918498,1.97608757,0.72815633,7.774743715,2.863858744,2.02751064,0.54776633,2.630114994,7.108418903,2.781198477,2.58733845,3.786592185,5.186643544,3.64833927,1.08908915,5.743258362,15.5223199,9.73245709,4.82342792,0.53674504,7.633769356,20.63180907,9.133337668,137.3039301,96.57019882,25.40597891,480.5851788,431.2824359,95.96667766,55.67848164,76.62381238,12.89175343,252.7847067,201.9235893,78.07271705,83.11354069,72.33174037,62.05155507,98.70814144,51.23159801,66.48886748,15.35036774,211.6376489,186.0785579,98.50819989,33.43551809,63.24248566,416.6217053,319.2314489,
4mon_J20,812,5,20,4,'right',3.00,9,0.81765395,11.47087064,3.21184378,13.38268242,2.620890005,0.46191752,7.890637075,95.62342012,71.54859424,20.43191398,78.30826285,85.81458179,4.993634249,78.30826285,15.14221419,29.52609905,52.35623241,3.85357904,0.84694591,7.709844631,32.12435263,28.77375875,2.3482933,1.09187776,4.712312228,19.63463428,17.1294266,1.68593502,12.74456497,1.50044823,0.88467073,3.149648636,13.12353598,11.04459132,1.28885936,0.32625485,10.48356002,7.380486564,1.21683693,0.33485723,2.346145502,9.384582009,6.471035414,0.96880436,1.972659269,6.747620117,0.97001266,1.45834637,3.883106214,15.53242485,7.5701721,1.57438325,0.97525601,4.119178305,16.47671322,8.02385327,133.5590917,95.62342012,20.43191398,519.9153093,628.5842399,93.75354471,53.48905237,65.83825252,13.69396264,315.7337725,347.8685901,71.9334181,78.30826285,107.8398224,105.7753181,90.9639898,45.53688195,67.24852384,13.29135976,357.8685965,200.2167207,79.42498181,29.52609905,52.35623241,454.5555268,300.2851799,
4mon_J20,812,6,20,4,'right',3.00,9,0.67538357,9.18663381,3.307188172,8.703126767,4.506319134,0.91047555,14.75722775,94.01177097,59.77946205,25.15230954,75.68835734,82.9493468,3.513568365,75.68835734,14.00718594,26.88607185,45.29775132,3.29159689,0.69004803,6.975873751,18.3575625,8.506356722,2.14308929,0.7735427,3.819151096,10.05039762,3.793099343,2.23530006,3.84677531,2.41063738,0.75341606,3.530671992,9.291242084,3.897795103,2.65067839,0.75678087,12.87519753,4.685213771,2.54371143,0.65949583,4.291515002,12.26147143,3.988047736,3.05327773,5.165029712,5.64652269,3.95555341,1.26782921,7.319423872,20.91263963,10.46038197,4.90211916,0.71264549,8.56830084,24.48085954,10.26045269,133.7857957,94.01177097,25.15230954,413.8174928,358.2010383,91.48095706,54.32083655,69.12186439,12.20996252,200.6614359,151.2895038,70.72897688,75.68835734,68.09909484,58.02976718,93.1240223,46.25321937,67.09549451,15.65837293,276.1255581,287.2308228,78.1411602,26.88607185,45.29775132,442.3573417,366.947731,
4mon_J20,812,7,20,4,'right',3.00,9,0.63361633,7.596451375,2.962616036,11.85046415,2.640936145,0.40149253,6.003256611,93.31193771,66.15078499,22.28556343,76.41486455,83.22942069,3.514360757,76.41486455,21.3401661,31.18147669,59.26889504,3.61695814,0.66190891,7.186217161,28.74486864,16.27919615,1.97684479,1.03194186,4.204809867,16.81923947,9.69696739,1.49607182,4.791189407,1.63173818,0.97846663,3.75821861,15.03287444,4.936230411,1.12211346,0.3814044,8.519148855,2.747284155,1.18883657,0.2194314,2.260003965,7.290335371,2.651331272,0.73091841,1.86100955,2.648124506,1.15406776,1.2457009,3.618706025,11.67324524,5.560165494,2.21398663,0.70273099,4.501941482,14.52239188,5.792629634,135.7504536,93.31193771,22.28556343,570.0557639,563.7599099,89.7913543,55.16341893,67.45163909,11.4912917,255.4414661,274.2163417,72.21325715,76.41486455,70.36451525,69.37199531,97.96907408,47.31475694,71.6294378,14.88604927,330.7092212,173.6244096,101.1527766,31.18147669,59.26889504,509.9768886,401.2521375,
4mon_J20,812,8,20,4,'right',3.00,9,0.67042149,12.36220033,3.832282103,8.51618245,5.062879479,0.93566018,16.87301267,99.15970641,60.64959324,27.32349561,78.66107265,88.09458478,4.863175516,78.66107265,18.15099274,28.68488864,59.15578435,4.56142473,0.62080665,7.918917946,17.59759543,7.195034805,2.70383787,0.81162855,4.857274666,10.7939437,3.727001914,2.54615546,4.706266939,2.74764681,0.57178879,4.277602365,9.505783034,3.263719615,2.39456439,0.91143942,15.34205903,8.906096069,2.37495196,0.84256697,4.952594084,15.00786086,8.537380224,2.76874626,5.56809418,8.855262769,3.86528616,1.09925777,7.812971305,23.67567062,11.39964156,4.65068401,0.90392805,9.19396072,27.86048703,15.90069429,138.4509826,99.15970641,27.32349561,387.2598933,324.2029603,91.93937357,51.04870436,68.15538201,12.74043006,186.090912,143.9580637,73.55048962,78.66107265,89.68549315,88.44142856,95.16016796,47.30617606,68.26243165,15.520957,303.473289,312.4614801,100.959575,28.68488864,59.15578435,548.8558258,523.7919337,
4mon_J20,812,9,20,4,'right',3.00,9,0.46649373,9.496761918,2.659093337,15.64172551,3.705560821,0.95235831,10.87259785,102.4251443,67.71958373,21.36766416,81.60677945,91.92041471,7.001800716,81.60677945,14.77156916,30.37051528,58.44488326,3.39289952,0.58215274,5.959596183,35.05644813,24.95454085,1.85430765,0.76239061,2.749956215,16.17621303,14.782247,1.89542485,4.375739622,2.03842735,0.85631621,3.116243818,18.33084599,6.580740383,2.26489568,0.88786602,10.2932245,4.323280123,2.31156993,0.73479271,3.243378149,9.009383748,4.061022946,2.55715895,3.914135226,4.14758791,3.43041116,1.00248605,5.480372388,15.22325663,3.778170475,4.05126035,0.4597996,6.335992722,17.59997978,4.010981346,130.5804723,102.4251443,21.36766416,687.9889516,702.7408507,90.31982679,58.14914434,71.23653562,10.50490467,373.5508309,324.3467855,70.44612286,81.60677945,113.9175942,98.68893461,93.67233897,50.4311913,65.71010782,13.07767494,234.4085148,176.395471,79.08835536,30.37051528,58.44488326,339.5622434,319.7002737,
4mon_J20,812,10,20,4,'right',3.00,9,0.51578963,14.2137701,5.116957237,11.89990055,3.899067963,1.07516289,20.23656312,99.07068855,61.68111085,21.87583574,75.82829634,81.51943616,3.353509222,75.82829634,14.0428655,31.29457028,53.44641885,5.72854591,0.81613178,10.53321803,24.49585589,8.982712936,3.74435949,0.90279293,6.589074076,15.32342808,6.042580938,3.0106659,6.147243285,2.8910389,0.64781201,5.413734156,12.59007943,7.625773588,2.77052761,0.84502816,17.72303619,9.680856346,2.82005584,0.69831764,3.808630879,17.31195854,10.75249638,3.20365786,4.452043886,11.42752915,3.91227304,1.21562466,6.136473323,27.89306056,12.28840018,4.41863576,1.01967762,6.878075446,31.2639793,14.95110179,136.521946,99.07068855,21.87583574,377.0384516,376.7108087,94.12563587,49.54779139,61.46727977,13.1768803,199.0429232,199.9627314,69.72924875,75.82829634,118.1104828,84.6142934,90.0221767,43.15360867,63.55709046,16.36924567,401.6219294,338.183033,83.06723274,31.29457028,53.44641885,543.6851534,460.4111579,
4mon_J20,818,1,20,4,'left',0,9,0.5765363,6.712398899,2.617835571,5.690946892,2.077626842,0.44930434,3.665751639,85.90311819,46.56947509,28.66398787,89.78722678,101.9941024,7.601294119,89.78722678,14.40350582,33.35331711,58.31995923,3.18191274,0.71397649,9.439942194,20.52161347,13.02262165,2.25456127,0.56410414,4.171046981,9.067493437,4.620767363,1.40692568,2.192110925,1.39836651,0.37072575,2.46197517,5.352119936,1.981531277,0.83520221,0.38061214,5.194067105,2.779499188,0.72215724,0.31910968,1.851341365,4.628353412,3.03628871,0.68150687,1.466300655,1.975539528,1.24297667,1.16790122,3.51006868,8.7751717,2.675503414,2.09906578,0.6869595,4.496617016,11.24154254,3.597307908,136.6462098,85.90311819,28.66398787,545.8770177,711.6775044,97.04540498,58.95257042,70.6831559,8.91486708,171.4292347,170.8273044,77.23609326,89.78722678,122.3697994,82.27746095,99.53723605,57.72708577,72.83473923,13.50101874,205.867238,123.5588762,80.98503227,33.35331711,58.31995923,284.2221873,256.4386225,
4mon_J20,818,2,20,4,'left',3,9,0.4055835,6.480750995,2.009032808,4.90008002,3.009250994,0.47011477,5.869578128,85.23768542,45.83286403,27.95577516,87.25773274,92.78851426,3.91385581,87.25773274,13.36389121,27.07866236,53.02601318,2.53202844,0.68092208,8.470114031,20.65881471,12.3408971,1.48447073,0.43735972,3.389264516,8.26649882,5.766595494,0.61112374,2.326373509,0.32003022,0.29268623,1.596993488,3.895106068,1.704258062,0.6965375,0.5325849,7.16488332,3.229542499,0.8504262,0.43316675,2.774044484,6.604867818,2.978572933,0.95045757,2.465222814,3.785113952,1.92732811,1.26970435,5.19442749,12.3676845,4.006564618,2.6781149,0.80930678,6.144366191,14.62944331,4.080129027,140.038553,85.23768542,27.95577516,481.48707,572.6669419,97.04540498,63.39682403,73.20609887,9.034670556,209.85059,157.2695031,80.8007376,87.25773274,81.40028821,52.76865061,98.59097469,50.30569209,70.43360237,14.35820762,224.0300626,123.1567082,75.13856096,27.07866236,53.02601318,280.7504063,256.4634305,
4mon_J20,818,3,20,4,'left',6,9,0.57323336,9.698092095,2.715465787,6.171513151,2.370628376,0.6099059,4.408896393,85.65611995,51.44921097,28.43917795,89.45850466,98.3030407,5.09271588,89.45850466,14.45606917,27.22195347,47.84100549,3.03412938,0.79749453,9.957532633,22.63075598,18.64069716,1.89745509,0.57793135,4.237162989,9.629915884,7.520720426,1.00179285,4.165916989,0.66300559,0.41775859,2.131372809,4.844029111,2.488926172,0.56552052,0.50422549,5.387791764,2.967331907,0.55713511,0.50782395,2.129856504,4.840582964,2.696242725,0.68650317,1.939914413,2.717544533,1.61777877,1.11931092,4.214496633,9.578401438,4.914529375,2.41485167,0.653659,5.175978766,11.7635881,5.733044845,143.4956998,85.65611995,28.43917795,629.4916003,843.1039326,95.2544045,65.61763125,74.7614503,8.046943231,145.8841247,139.5065857,80.07770729,89.45850466,93.53827537,73.72344202,98.59097469,49.08542036,65.49590909,13.16445324,215.6217423,195.4949412,71.79755402,27.22195347,47.84100549,285.0380178,272.3734993,
4mon_J20,818,4,20,4,'left',,,0.30487603,5.574722614,2.006900141,5.574722614,2.22641012,0.47474897,4.234912262,79.81746006,53.34608546,28.23464886,87.34948277,97.33022017,6.401756921,87.34948277,16.78508677,27.09862027,59.65505272,2.54833627,0.40703548,8.675500388,24.09861219,15.73037255,1.7151866,0.35889286,3.391979652,9.422165701,6.437310531,0.80580949,2.444023054,0.49298501,0.24721146,1.721950539,4.783195943,1.75110428,0.52431536,0.54182171,5.708743897,2.885411842,0.58060693,0.3954742,1.796341442,4.606003696,1.751888355,0.67371058,1.651615782,3.083354491,1.7850132,1.15562218,4.310745234,11.05319291,4.335306527,2.74394154,0.69069827,5.844348235,14.9855083,5.230059511,145.3220047,79.81746006,28.23464886,548.7522132,795.4929782,92.84576475,66.11178033,73.92120791,7.001203926,179.8384849,145.3543918,78.77514785,87.34948277,91.69778428,85.23571037,96.74686384,51.51799679,68.1530567,15.29351122,239.7093872,168.4696829,87.75141197,27.09862027,59.65505272,348.1127414,325.9222975,
4mon_J20,818,5,20,4,'left',,,0.35380221,5.709094922,2.226547019,5.301302427,2.641192707,0.65465498,4.809700743,86.74403614,45.75313397,29.07200816,91.23285277,97.96418015,3.692610828,91.23285277,13.88115634,30.92752496,52.98802231,2.86575043,0.53346433,8.004652692,19.05869689,11.11911869,1.82852101,0.54935098,4.082870814,9.721120985,6.298486278,0.92843544,2.679706262,0.70200348,0.41995192,2.153174235,5.126605321,1.684859972,0.40645742,0.54061317,6.441933432,2.903347312,0.28818655,0.46347117,1.849523171,4.511032125,2.457407805,0.4793334,1.971977305,3.042280418,1.3780737,1.12164826,4.091451745,9.979150598,4.74671395,2.20984197,0.65551989,5.140894198,12.53876634,5.353741653,140.1812233,86.74403614,29.07200816,539.5836196,611.5600833,84.59174333,60.96422999,73.40987537,5.291481012,137.8203519,147.8459975,86.08385617,91.23285277,74.35588476,48.12052828,97.95902143,52.05099156,69.63073321,13.72345749,220.9851272,144.4593439,74.67495517,30.92752496,52.98802231,287.9130124,269.9068734,
4mon_J20,818,6,20,4,'left',,,0.37391472,8.571300797,2.657103247,6.813085249,2.573811446,0.78384852,6.055071384,96.61021689,53.72459037,29.95016679,92.44060293,102.0666538,4.623100047,92.44060293,13.59694523,31.29533139,57.16558987,3.18801253,0.57838024,9.938560433,25.48348829,19.81856847,2.20287838,0.38288653,4.147254583,10.63398611,6.246720488,1.30284378,3.243356516,0.91534782,0.43396116,2.633986744,6.753812164,3.534945228,0.08667493,0.65899563,6.434528614,3.456546938,0.30971956,0.60152197,1.993983644,4.984959111,3.507351406,0.76918196,2.422028554,4.246285395,1.60825109,1.15658718,4.30581544,10.7645386,4.461499134,2.51643848,0.72763786,5.644684605,14.11171151,4.622278305,149.8859662,96.61021689,29.95016679,711.6573036,703.9153283,89.36807646,65.02345379,72.98090685,5.415613474,162.0212377,153.7025805,86.81583146,92.44060293,90.60934994,72.29167304,97.95902143,52.46989266,70.22053573,13.57079483,230.7214623,124.9211255,81.26066399,31.29533139,57.16558987,332.2312636,257.3091527,
4mon_J20,818,7,20,4,'left',,,0.42622149,12.42101795,3.477885027,7.245593807,4.289627421,0.88195324,6.061840973,79.72145253,45.56177669,25.20876087,94.56441513,107.8436432,7.048823721,94.56441513,17.16582261,31.32430346,52.77281695,3.43312978,0.54496069,10.54717415,21.97327948,19.41704424,2.70298922,0.45583701,4.561494193,9.503112902,4.582925094,2.16950159,2.087222658,2.29088384,0.3341521,3.301282106,6.877671054,2.647388436,1.64965796,0.7677629,9.532505381,3.408064581,1.39980745,0.79254448,3.637768239,8.08392942,3.009891237,0.66680693,2.727828438,3.703428198,0.87445497,1.01224971,3.546040786,7.880090635,3.712112922,1.76940202,0.53170412,4.243775088,9.430611307,5.744695011,150.2252826,79.72145253,25.20876087,519.9198266,1009.940194,89.36807646,64.93412773,76.4842264,4.823645102,145.7290879,161.7209225,84.83388503,94.56441513,108.3677997,67.90579772,94.5199496,54.9625553,67.8994529,12.12638323,196.7926286,157.034445,91.19365264,31.32430346,52.77281695,373.6212088,259.966346,
4mon_J20,818,8,20,4,'left',,,0.54075092,7.49111255,2.696800518,6.271629112,2.582189976,0.53541291,7.390839122,86.53585921,56.02546289,20.28058844,93.12801173,102.9734634,5.658662059,93.12801173,12.51401426,31.23787966,53.16540314,2.94861412,0.56103821,8.313714862,19.33422061,9.975972122,2.24792886,0.462856,4.209523192,9.789588818,6.182411446,1.37392879,2.921736142,1.16105366,0.4529413,2.555447277,5.942900645,2.62409284,1.45125341,0.53777837,6.298024331,2.241340374,1.44138956,0.42627692,2.294944733,5.597426177,1.922766628,1.87675238,3.03024404,1.979709538,2.6209774,1.0699203,4.987609338,12.16490082,6.080326102,3.52568316,0.6584374,6.933313713,16.91052125,7.168642365,135.6143373,86.53585921,20.28058844,576.079772,545.3208109,92.34583154,66.46647155,76.14544998,5.570367639,162.3396371,129.4066368,86.11647179,93.12801173,93.14940961,58.49893815,94.92292197,54.75606547,68.59713523,12.31303649,193.020765,172.4759522,83.44474501,31.23787966,53.16540314,341.3056464,378.6116166,
4mon_J20,818,9,20,4,'left',,,0.41901511,6.59478255,2.571965195,7.793833923,2.782301469,0.70136518,9.824152856,77.98133717,55.30507383,16.98432488,93.009437,102.8930892,5.223931017,93.009437,15.39508718,34.69055911,55.65664371,3.89509642,0.65778219,7.539578599,22.84720787,13.57214162,2.79041636,0.61987967,3.715711606,11.25973214,9.376754049,2.25328565,5.253262272,2.02999664,0.47936558,2.660520947,8.062184689,2.959820087,1.1590271,0.54025268,7.32184597,3.890171078,1.44659471,0.50327134,2.850158773,7.500417825,4.387306347,1.86612988,3.733178085,6.635933738,2.59550667,1.29559833,5.814658731,15.3017335,10.7622325,3.62667513,0.83119247,13.23089494,34.81814459,25.83706977,115.1339432,77.98133717,16.98432488,405.9601657,397.1194835,93.69013828,62.0188368,74.47635259,9.13355193,239.3126019,137.6407028,86.30155969,93.009437,96.20128153,68.28673966,96.13469234,52.48106496,71.3874885,13.65452697,229.0348108,213.881812,101.1926949,34.69055911,55.65664371,500.3367416,522.747943,
4mon_J20,818,10,20,4,'left',,,0.43304348,8.711859997,2.700676599,6.924811792,3.21526839,0.66380412,9.319030975,86.9050917,56.10496711,25.52436263,90.33526203,99.84928332,6.225703418,90.33526203,14.74829911,30.21438364,48.2364131,2.37153559,0.52936035,7.07520297,18.14154608,9.525299735,1.32600683,0.61829078,3.521750917,9.030130556,6.731102049,0.65466861,3.288568818,0.94277173,0.47803498,2.757335662,7.07009144,4.10376109,1.78978395,0.60315347,10.04771372,5.429226189,1.62460518,0.5040896,3.046860726,9.521439769,6.071098673,1.83637047,2.982089912,5.177080863,2.58131074,1.33941135,5.014044014,15.66888754,4.362349029,3.15980173,0.6800431,5.425536687,16.95480215,6.973995274,145.0024141,86.9050917,25.52436263,452.274879,480.7679798,93.69013828,60.83133368,73.4893641,9.17041137,191.4762562,191.5306581,81.67941071,90.33526203,117.8380175,71.33441321,88.58621601,49.04493649,65.67923307,12.98288451,249.075786,136.0426319,83.19872425,30.21438364,48.2364131,433.5098549,328.1278809,
4mon_J20,818,1,20,4,'right',3.33,9,0.41128826,6.28514126,2.451205091,5.447122425,3.433546079,0.67744023,8.686913184,72.70463663,42.82545948,25.76034187,119.9214846,130.4656471,8.558969725,119.9214846,12.88478733,48.42551041,75.11257397,2.99592426,0.55963984,6.616271546,14.70282566,11.98313784,1.56896329,0.74688339,3.75158149,8.336847755,5.95682169,1.0475697,3.193172182,1.10439753,0.211653,2.607599401,5.794665335,2.702249008,1.75861931,0.31220126,7.630102399,3.043265485,1.71894646,0.56584835,3.465583491,7.701296647,3.533992357,2.02216696,3.909110933,3.587179685,2.76251411,1.3815273,5.50056626,12.22348058,8.492928848,3.64812279,1.05702973,6.854056414,15.23123648,9.512531609,120.0133533,72.70463663,25.76034187,357.5023702,405.3731698,89.86027424,64.18478306,79.15275743,7.862100848,121.9575246,139.1242854,102.1439095,119.9214846,117.0337154,99.61991923,107.4697541,64.57008051,81.57603286,12.50590283,185.6981613,228.4454773,101.0045066,48.42551041,75.11257397,277.5234208,335.2576109,
4mon_J20,818,2,20,4,'right',3.33,9,0.28317797,6.360264272,1.971681924,4.381515387,2.770489592,0.59344053,5.218822777,78.92973249,45.44387444,28.30983641,117.8295638,129.1740431,8.861366477,117.8295638,18.27114673,44.60182954,71.44776464,2.69799334,0.62899892,5.879404338,13.06534297,9.338187057,1.01794577,0.52338606,2.819910054,6.266466787,3.842510644,0.60473156,1.952139774,0.61110771,0.23241329,2.078063955,4.6179199,1.706835714,0.2985661,0.35242033,6.757291688,3.360218528,0.28923655,0.49617982,1.949645451,4.755232807,3.206647467,0.60253024,2.139717339,2.792790849,1.47544527,1.11396169,3.859146092,9.412551444,5.137347661,2.37972546,0.77216736,5.228299664,12.7519504,4.434744847,123.5556143,78.92973249,28.30983641,346.4699273,372.5928101,90.90418333,72.39110638,81.38337322,4.986665621,92.16012513,56.15237782,101.9000296,117.8295638,112.8112052,61.36340627,106.8239575,59.6752396,79.45508032,12.77340292,221.7527058,186.4732898,105.6845961,44.60182954,71.44776464,341.7769489,243.4031515,
4mon_J20,818,3,20,4,'right',3.33,9,0.27418494,6.534356821,1.82961991,4.691333102,3.218485405,0.51027596,6.455614137,79.14785892,42.08914927,28.93507711,118.2831732,127.1702283,6.030090208,118.2831732,17.97386912,43.7965122,72.99487144,2.71047216,0.58256066,5.726757221,14.68399288,10.95516107,1.03774726,0.57278866,2.37372982,6.086486718,5.42627877,0.51021743,2.414037911,0.64696706,0.21080565,1.798207365,4.610788115,2.023747063,0.91757727,0.37467242,7.484849779,6.295170369,0.8482728,0.44953585,2.446315556,5.689105945,2.476962394,1.10266256,2.775914079,3.099629441,1.87084817,1.13913667,4.791486927,11.14299285,6.056701618,2.78748297,0.85936879,6.08374717,14.14824923,5.895588121,120.9732188,79.14785892,28.93507711,411.8007349,420.1818197,95.09549085,73.06992736,81.79106047,6.707705274,107.1001143,86.5297433,108.7040819,118.2831732,86.44413561,52.84006477,106.8239575,60.09338779,79.68916816,12.17904595,219.7986532,190.7636544,109.8613514,43.7965122,72.99487144,349.707247,305.1031099,
4mon_J20,818,4,20,4,'right',3.33,9,0.16574288,3.230411792,1.162948245,2.907370613,2.232336461,0.52095532,6.495356125,76.81327052,44.78910028,28.29443102,121.1162846,129.2993477,6.405020512,121.1162846,14.9702372,49.51232911,76.22841007,2.33338982,0.43588497,5.210994609,13.02748652,9.563248571,0.66652239,0.49699408,2.088992975,5.222482437,3.78847776,0.20424062,1.498190882,0.36233139,0.17481089,1.604044171,4.010110428,1.426311825,0.52088594,0.25606489,5.723939643,2.141415924,0.46455192,0.48271656,2.133428856,5.470330399,2.393944401,0.73043799,2.533188889,2.686277951,1.45706892,1.43727243,4.529827105,11.6149413,6.915355949,2.36602139,1.06612206,5.820919765,14.92543529,7.324383499,122.328963,76.81327052,28.29443102,373.7975387,413.2822756,94.30791038,71.89197964,83.20259682,6.305422676,115.9380652,111.1439011,111.0830148,121.1162846,96.24600711,73.95053122,108.0643627,62.34263713,85.13373296,13.75377819,239.7071504,218.8687872,104.2098755,49.51232911,76.22841007,334.9527888,250.358193,
4mon_J20,818,5,20,4,'right',3.33,9,0.23174918,3.744328182,1.460287991,3.561678027,2.856921492,0.63526237,6.571888062,74.15844803,43.27925756,26.08583692,123.7701266,132.8417286,6.276586213,123.7701266,17.17355903,41.47849372,72.55837991,2.3268516,0.56556317,5.410780636,13.19702594,8.95669888,0.78053713,0.54589683,2.278953083,5.558422154,3.791640614,0.35301108,1.702917765,0.38762593,0.19094277,1.853737177,4.521310187,1.664108354,0.58722377,0.27674079,7.14230373,3.701897818,0.59827662,0.46963501,2.285426987,5.713567467,2.840426214,0.90500021,2.628755225,3.284611533,1.67606497,1.27636784,4.276648094,10.69162024,6.703726674,2.56732678,1.08633241,5.804359734,14.51089934,6.536590281,120.6412898,74.15844803,26.08583692,398.2260547,358.0730457,95.90031057,68.31288339,82.4843155,7.457907149,133.4088388,99.52110845,111.8500495,123.7701266,105.6377011,67.88655217,107.6690266,61.65171585,80.73406471,12.26808573,210.7239935,180.6670465,102.4461189,41.47849372,72.55837991,311.3311236,264.9512247,
